"gene_symbol","log_fc_with_age","fdr_with_age","log_fc_without_age","fdr_without_age"
"EPN1",-0.402365470058741,0.0596884990688641,-0.385584686188142,0.088489882632254
"EPN2",0.219732169947563,0.268202081061892,0.232295627348955,0.261499825466262
"EPN3",-0.465436741407632,0.11994469414475,-0.475889833654754,0.109841723861241
"EPOP",1.35296379999404,0.0275577883621311,1.35622952674248,0.0233534940758164
"EPOR",-0.38401507814491,0.225421076558527,-0.393491246080969,0.209303886945723
"EPPK1",-0.0657817636643783,0.899206010575695,-0.119467347158547,0.843911911726863
"EPRS1",0.0713544748832637,0.649339864164665,0.0663486874735808,0.676632981545
"EPS15",-0.180598007864508,0.239240790091484,-0.188030018204324,0.229972916590876
"EPS15L1",0.0315640109177275,0.84115262725822,0.0395815771830295,0.808398628651059
"EPS8",-0.73218406605281,0.0777508712699651,-0.779906525497605,0.105025380150455
"EPS8L1",0.608071956354125,0.174393270527714,0.613464146527776,0.159702751015606
"EPS8L2",-0.742418965225583,0.0331974123274308,-0.742678294870505,0.0283879858482567
"EPSTI1",2.15913199206192,0.0239124363657859,2.18157297949348,0.0200633071869018
"ERAP1",0.139214368602467,0.40471209174498,0.127308191081382,0.479770529003
"ERBB2",-0.539225691695741,0.0303608089153304,-0.54310166010733,0.0260818836275407
"ERBB3",-0.0217326361598236,0.967331227729372,-0.0779682958898071,0.898897438918936
"ERBB4",-0.88930837345194,0.0727939585503995,-0.897560103076785,0.0633157139668558
"ERBIN",0.25057015794451,0.149581322511838,0.234939237270956,0.219294696450135
"ERC1",0.0196585964599345,0.907325092610757,0.0205338616098905,0.902840379275682
"ERCC1",0.111274797125351,0.641536485955942,0.134135026647607,0.621252536125261
"ERCC2",0.148929222730559,0.609543643787635,0.162914640635543,0.582313579776872
"ERCC3",-0.116613330153499,0.381869441790322,-0.115968970021665,0.380657352857139
"ERCC4",0.237029153744857,0.318131513094847,0.219980406089599,0.389013640531546
"ERCC6",-0.166624068103237,0.354098569531968,-0.183499567863568,0.363801163735804
"ERCC6L2",0.00681258568602505,0.972266962122469,-0.0117233276033257,0.959268471968834
"ERCC8",-0.0419388912113936,0.853982788379134,-0.0456660794780941,0.840204149930942
"ERF",-0.240059814002769,0.309753890229852,-0.242743286574139,0.292841591307769
"ERG",-0.103774229931975,0.763029966547875,-0.0873122960994204,0.805953037975097
"ERG28",-0.109220871654403,0.448691603736184,-0.109099327368982,0.444837272874449
"ERGIC1",0.0524890825331727,0.707603327879763,0.0438519675880835,0.771712409223648
"ERGIC2",-0.139609189775469,0.402193893131119,-0.148726906893145,0.388159045529892
"ERGIC3",-0.168740636622224,0.236828014182474,-0.156965310915006,0.317576972386
"ERH",-0.0368491974432015,0.784287280853962,-0.029792628354345,0.836064506259205
"ERI1",0.248683656441534,0.436682182554972,0.241150093599033,0.447440253786617
"ERI2",0.188951551959431,0.450043612185115,0.180167603006557,0.474867034919379
"ERI3",-0.047699627649874,0.731240339401139,-0.0419427833507369,0.770808014271662
"ERICH1",0.128262975065749,0.508093841776203,0.140124744371076,0.490716800845841
"ERICH2",1.21869525737722,0.0569709718836604,1.22727558070479,0.0495265785095583
"ERICH3",-0.838519359371078,0.33119620695071,-0.872326188920696,0.310833055905466
"ERICH4",-0.567303860425802,0.366714977739532,-0.581480193709745,0.344944251487201
"ERLEC1",-0.113624367600957,0.380037198492483,-0.113665143699217,0.375538702778015
"ERLIN1",-0.256756444646578,0.317072271605008,-0.275654617661236,0.312403621507762
"ERLIN2",-1.14630872423637,0.0137322070536542,-1.17145799100212,0.0131725996116403
"ERMARD",0.00384279913438057,0.985050347595117,-0.00116359728519377,0.99521257933045
"ERMP1",0.157101181264433,0.597797668682386,0.160122940976955,0.583036784520334
"ERN1",1.05867659833049,0.007939784260495,1.05459203269781,0.00638640839435586
"ERO1A",0.475267826828558,0.0258503636022914,0.471281571750357,0.0237878014604196
"ERO1B",-0.264157801162868,0.325069731397811,-0.274555651298678,0.306405537111772
"ERP29",-0.663363968339245,0.0709020856489188,-0.670212641097363,0.0620765518259749
"ERP44",-0.0504012977487838,0.787359116807664,-0.0581709982330523,0.759613644909414
"ERRFI1",1.04074851595761,0.138858566222702,0.961710692918165,0.237541681144847
"ERVMER34-1",0.73918380170755,0.254806140697381,0.738863389866311,0.241933203756595
"ESAM",-0.123112042674247,0.675451794361136,-0.105437929685187,0.73687763449501
"ESCO1",-0.16340048886097,0.363732985172713,-0.168758303964004,0.34652626258069
"ESD",-0.580489590206536,0.0554531266914447,-0.594203433151371,0.0508458384057047
"ESF1",-0.284919920849189,0.194889102782278,-0.301888078867379,0.199849688405211
"ESPL1",1.42618031207289,0.0321178422322816,1.41800035771322,0.0283696075214203
"ESPN",-1.16695971434509,0.0446233906985841,-1.16593152128653,0.0384745022386034
"ESPNL",0.213508838948271,0.710982217510718,0.2006738774643,0.727443897095068
"ESR1",-0.594796239557794,0.104998049439268,-0.581637538909517,0.109639714071585
"ESRP1",-0.0953643246416602,0.800281494991785,-0.114287362640042,0.766919492249456
"ESRP2",-0.853433352965779,0.0451771261838113,-0.875116665542403,0.042051848167821
"ESRRA",-0.608206137724951,0.0994022927880572,-0.61656506098955,0.0889287925938661
"ESRRB",-1.28453064368206,0.0377797473826812,-1.23719169277586,0.0538021583252279
"ESRRG",-1.35397702003572,0.0313343199015256,-1.38458921475831,0.0289070598216042
"ESS2",0.145439598718973,0.449451808589639,0.1625735814988,0.447327408279633
"ESYT1",0.683724904868244,0.0384482025703765,0.702489396595888,0.0373507607449828
"ESYT2",0.321487042268182,0.0550536939757564,0.31598713113025,0.0576464203332706
"ESYT3",0.946626936408618,0.0802017808397917,0.938098198210424,0.0758906258228715
"ETAA1",-0.133722526584485,0.618886480848768,-0.15455870940863,0.595488173367482
"ETF1",0.0144593239275483,0.951306640709588,0.00323413015883478,0.989223606346397
"ETFA",-0.752910727097826,0.100968374344187,-0.781105620414816,0.0988947247356214
"ETFB",-0.792854331681376,0.0312525688364507,-0.785876169238516,0.0283528805045214
"ETFBKMT",-0.556279560923246,0.0908743594596722,-0.574781994216869,0.0876625337700172
"ETFDH",-0.863563298405907,0.0783749407020619,-0.901741815247354,0.0836360998428658
"ETFRF1",-0.682013980392463,0.125933183703412,-0.709501946296065,0.122950381432091
"ETHE1",0.071172227418856,0.873859362363239,0.0747499251365848,0.863159953522778
"ETNK1",-0.449641422446637,0.208893395875224,-0.475201501544509,0.207616252333402
"ETNK2",0.106332488147722,0.769218729329092,0.12634931089804,0.736497727639296
"ETNPPL",-0.370105512536734,0.776718883179489,-0.394775713069361,0.759265671548177
"ETS1",0.110528725330053,0.763121235421286,0.104463415808722,0.772417938339681
"ETS2",0.245565019311636,0.380848480870955,0.235259681730192,0.403999783271659
"ETV1",0.240930314943939,0.410147067585758,0.222127519172509,0.472527978995926
"ETV2",0.52799188490058,0.377595807170613,0.566219601725347,0.363934910142765
"ETV3",0.181491501579435,0.202923990342429,0.177937865999425,0.210212448262883
"ETV4",2.73843382035105,0.00481330530880069,2.71675802860031,0.00392533768056332
"ETV5",-0.60686649262861,0.282656919838026,-0.646748228578178,0.276180209783554
"ETV6",0.0347859688776149,0.79261937656354,0.0314945665117898,0.815104280096963
"ETV7",3.48096432715834,0.0059291387552518,3.43909292007072,0.00522492515049976
"EVA1A",0.723546163302726,0.105266789794073,0.691244581678338,0.140175076792264
"EVA1B",0.452397199800882,0.291412790983128,0.483231364676421,0.286085569551872
"EVA1C",2.74446782637749,0.00295747396639751,2.75431567486935,0.00260121202556558
"EVC",-0.721027231065427,0.00814450262386625,-0.72405908158193,0.00645919648697493
"EVC2",-0.0279978473868159,0.910960115531882,-0.0265045853544592,0.914509238829343
"EVI2A",2.4668203536033,0.00753105946404048,2.47365255862345,0.00582879424660001
"EVI2B",2.59437674975884,0.0121444879987256,2.5968825214813,0.00970207006723058
"EVI5",-0.180968780647708,0.46619037792298,-0.203526522145681,0.462159651845527
"EVI5L",-0.405908326169125,0.102575206965288,-0.397430574875293,0.106544041393043
"EVL",0.181619638833101,0.464405347992699,0.207019832868183,0.468184756085082
"EVPL",1.29075651463552,0.0222229084628436,1.27990510951761,0.0197583118848893
"EWSR1",0.0982306188048323,0.452431209625455,0.0966349954019883,0.46257549230768
"EXD2",-0.0255044192497591,0.90275911686898,-0.0351369360588318,0.868831394185133
"EXD3",-0.213808104361094,0.273883093239685,-0.210015266176999,0.276560996831839
"EXO5",0.177599413010175,0.571699089922962,0.191524873103616,0.547816607178359
"EXOC1",-0.133924003544912,0.538320119270368,-0.152401412685444,0.525635255680159
"EXOC2",-0.306617454828044,0.178054185486977,-0.321256528762349,0.175396400747248
"EXOC3",0.0607102522663858,0.633659320638586,0.0720170038888934,0.615571918941261
"EXOC3L1",-0.168784647311989,0.628822080240189,-0.151576949681026,0.675526375100185
"EXOC3L2",-0.804100777080122,0.0105383275414173,-0.784348939935871,0.0133891138392026
"EXOC3L4",-0.230061989881255,0.35429213218277,-0.232302456071919,0.340084782223477
"EXOC4",-0.290073980564869,0.0550726483384415,-0.295214592252276,0.0506902026341663
"EXOC5",-0.139152161706428,0.720340389374548,-0.158615338823227,0.690580599688593
"EXOC6",-0.155015582256447,0.603498448898511,-0.176050803873426,0.578796268461824
"EXOC6B",0.195003465653413,0.222751531483694,0.189084907632699,0.239354601272254
"EXOC7",0.0170447180327216,0.90120339412293,0.0204270953181505,0.882693100775062
"EXOC8",-0.101073254021771,0.663615753155345,-0.119361951433811,0.638097062679334
"EXOG",0.143180439255019,0.418754245814766,0.135068359370777,0.457536197137995
"EXOSC1",0.0423739875238689,0.802791973426762,0.0552421978022162,0.766249410268518
"EXOSC10",0.306740483500179,0.0512867825938517,0.312791699947789,0.0474243380964504
"EXOSC2",0.243783188821716,0.306538853751258,0.255994767902143,0.29143605749746
"EXOSC3",-0.0731481389661184,0.646687219305947,-0.0649958198295177,0.700083663185541
"EXOSC4",-0.0439741103211513,0.849326030452792,-0.0226401430915448,0.935021061598587
"EXOSC5",0.251396025060469,0.515285648679771,0.225355050323186,0.586786246886435
"EXOSC6",0.0278849588189933,0.934614334697437,0.0476543163993584,0.891939015156741
"EXOSC7",-0.00616848892149058,0.97486791583466,0.00631373745400854,0.975722178466633
"EXOSC8",0.245712226507939,0.263957669505218,0.241800749707151,0.265875333562349
"EXOSC9",-0.034385886837649,0.82972773637739,-0.0420416803848518,0.797700440219246
"EXPH5",-0.439891430290002,0.273711155421124,-0.471142883317109,0.272866670450737
"EXT1",0.039781785203223,0.869421115802778,0.0333932957636192,0.891414881916014
"EXT2",0.202530763163344,0.143745754026585,0.195526909590485,0.166817537378811
"EXTL1",-3.60208281171891,0.0264423224610671,-3.56257648011597,0.0241781770485804
"EXTL2",-0.22850522810874,0.303226817893863,-0.227177109690532,0.296292297796373
"EXTL3",0.100067161441423,0.531372946252705,0.100075528013746,0.526296570614107
"EYA2",-0.0474024241243065,0.939163042124951,-0.0242452312443991,0.969585490680291
"EYA3",-0.0151487334280551,0.924428887757033,-0.0115739401331476,0.943505050938509
"EZH1",-0.380278152271636,0.0847865132261158,-0.378909098076655,0.0785745237161324
"EZH2",0.26044361133275,0.413631196350507,0.262695437896268,0.400328565897548
"EZR",-0.0607817485711948,0.847609484520499,-0.0759152825641998,0.815261641217816
"F11R",0.078806144644922,0.701177839491828,0.0640441804120373,0.776066574801797
"F13A1",1.92875154661702,0.0161420116408746,1.93542942992897,0.0127226490619286
"F13B",-2.55608213592194,0.0762991316712381,-2.5950522346422,0.0667948355958694
"F2",-1.31229013686234,0.0727939585503995,-1.37692620157734,0.0829512344248444
"F2R",0.184607780029584,0.663681824490911,0.186962270134382,0.651872408739697
"F2RL1",-0.0510208933209455,0.888913852229285,-0.0799995660289063,0.840695731507283
"F2RL2",1.23918777816722,0.0180662353351251,1.23088510972802,0.0154200266703564
"F3",1.31043075929087,0.00330146632416513,1.31044834943282,0.00260121202556558
"F5",-0.907637996270958,0.102121488102531,-0.90467192161333,0.0940131309277568
"F7",-0.414362074264408,0.744117770037181,-0.393823840021556,0.75273145275719
"F8",-0.809462221996125,0.0426756746043905,-0.803022844107493,0.0385185423774167
"FA2H",-0.660721490462973,0.120119668330905,-0.651910534038454,0.117540337393839
"FAAH",-1.7886411791041,0.015122911209673,-1.82758976122933,0.0141010765844498
"FAAP100",0.0664559863308609,0.801983712054559,0.100864570948003,0.764171536043792
"FAAP20",-0.436093761891083,0.421393793161811,-0.431282419834553,0.415087398902702
"FAAP24",0.351499935140478,0.314106608137583,0.368759724218252,0.297435966844573
"FABP1",-2.37014596138931,0.0294825832677185,-2.37273076332119,0.0248028159253989
"FABP3",-1.79216025325785,0.0103235251558437,-1.78052526111572,0.00837815022340563
"FABP4",1.38100063510835,0.0744397064536521,1.39586703424298,0.0645851618334858
"FABP5",0.786430684162745,0.149057627192761,0.822060915443317,0.146281111230217
"FADD",-0.172476943162558,0.214464985262874,-0.172895870986284,0.206905914456718
"FADS1",0.861669831728444,0.106872790303532,0.872633659774906,0.0960724921347605
"FADS2",0.67901267306903,0.388437629397098,0.708691848236179,0.365474001008253
"FADS3",1.60334694970296,0.00853823314434457,1.61856707934486,0.00680407378100021
"FADS6",-0.0288834364359474,0.975798933183132,-0.0711214599799703,0.940401471112687
"FAF1",-0.0823868995494461,0.502891385099354,-0.0868508195770632,0.48661881853142
"FAF2",0.0444781495348945,0.769923152227759,0.0400613720686964,0.794653438394863
"FAH",-0.286845877312849,0.532586937335813,-0.300115211114205,0.509816253807474
"FAHD1",-0.789123707265783,0.165850704291859,-0.796204602667873,0.151224975577159
"FAHD2A",-0.465371762638776,0.291477137622683,-0.479485462130474,0.271626041891373
"FAIM",-0.376280372935549,0.187344738741314,-0.386225622560207,0.174522541943289
"FAM102A",0.307704941194696,0.0959697932526142,0.311463476202089,0.0876174417661233
"FAM102B",1.13616216397403,0.0335223119645164,1.14221304146981,0.0283812366665807
"FAM104A",0.261776027660734,0.0218267962914542,0.272214874672163,0.0304465149195099
"FAM107A",-0.161345461727657,0.653498337644019,-0.132861792219763,0.740297241194496
"FAM107B",0.0693055944386458,0.778589161074952,0.0451674713225865,0.878188304065684
"FAM110A",0.527373391514065,0.105811162004774,0.538870003823402,0.0972103890095455
"FAM110B",2.08286052306614,0.0105158300838608,2.09807954947125,0.0080879409171818
"FAM110C",-0.208477997020623,0.464699999027174,-0.229028006542803,0.450641048988213
"FAM110D",0.567439677125258,0.179112157459033,0.588503584933652,0.169405083143072
"FAM111A",0.388427300692565,0.234414056676787,0.391163803373116,0.21986869434218
"FAM111B",0.615778464963555,0.0683634137286292,0.6227370862828,0.0602244541025583
"FAM114A1",0.657883825198071,0.0188481599346861,0.639425750531907,0.024397496606554
"FAM114A2",-0.180990003119144,0.414873865696302,-0.203425540974886,0.42282169435145
"FAM117A",-1.01983684266635,0.00461258679110442,-0.995774419613404,0.00592450142404082
"FAM117B",-0.369712401062043,0.116987988266661,-0.373196668326619,0.10740518690562
"FAM118A",0.318067312567169,0.346423020466602,0.342890779671606,0.339539655479495
"FAM118B",0.302883473192685,0.161732179270547,0.315010342523404,0.156533119830864
"FAM120A",-0.35539056721798,0.131242633433072,-0.370289496818804,0.130195405983055
"FAM120B",-0.216552281499733,0.0721023017520688,-0.217348993156593,0.0674190038815143
"FAM120C",0.168375396064364,0.350577416981331,0.138774167575437,0.587255689133286
"FAM124A",-0.429457821916744,0.484630323698542,-0.406759859087084,0.511202649669714
"FAM126A",-0.088321741563036,0.746080794761081,-0.0944428909327102,0.726759932696683
"FAM126B",-0.175535829266861,0.629404697719046,-0.197342166718162,0.601334562516106
"FAM131A",0.143950191048278,0.532199756904428,0.155732617615097,0.510442129359335
"FAM131C",0.0216887739497618,0.960281563501293,0.0506669829083397,0.909850928598095
"FAM133B",-0.156310002889895,0.424183959170733,-0.156931000793926,0.415452988665764
"FAM135A",-0.34150477452461,0.236944069176636,-0.369511497876411,0.253367422353311
"FAM136A",-0.430640520658018,0.0591074799874073,-0.436518688714329,0.0528098181409891
"FAM13A",-0.892725146246176,0.0130218261441627,-0.918930875084642,0.0148189544751416
"FAM13B",-0.0676202752757957,0.791558040880185,-0.0572137967663782,0.827884605771305
"FAM13C",-0.000923585465927523,0.999212815254107,0.0207370459237,0.976010114943279
"FAM149A",-0.676581425287202,0.122960473826519,-0.7123824077475,0.130556910079536
"FAM149B1",-0.305933134758861,0.08390136547183,-0.311177223494387,0.0775279623387232
"FAM151A",-0.505897715418516,0.62975122170339,-0.525061923109328,0.609416128565681
"FAM151B",0.0646119424675267,0.802440595163846,0.0465654160703433,0.869347498067092
"FAM161A",-0.526757273035806,0.0513342763477229,-0.550853822852458,0.0607112218213907
"FAM161B",-0.955810926832779,0.0117359827762105,-0.954941618677109,0.00952286953324385
"FAM162A",-0.585445211240915,0.0173325529059779,-0.58013803453594,0.0153659713407052
"FAM163A",0.295499517091271,0.803872625407001,0.231752156852899,0.853133553267584
"FAM166B",-0.482799263916228,0.285700601795878,-0.510743406174037,0.274333473706003
"FAM167A",0.951478493563588,0.107084478348766,0.942938111760515,0.101004817372493
"FAM167B",-0.031996067708997,0.935853955832352,-0.00606533763802997,0.988729776308623
"FAM168A",-0.364865089268181,0.0445310321105643,-0.361457375817865,0.0418087988218635
"FAM168B",-0.0322948992881607,0.779519018766182,-0.0332290040492627,0.774344179231057
"FAM169A",-0.188605714365558,0.815039733773738,-0.257064165747233,0.773289080983379
"FAM171A1",0.376866905843823,0.186721321008221,0.388455100400077,0.174222301542046
"FAM171A2",0.392717601984811,0.418374006430598,0.415729217919036,0.397913258872319
"FAM171B",0.486829594711696,0.321126325603749,0.476433515190648,0.324148104586355
"FAM172A",0.224056491785562,0.352256450087849,0.22232323588754,0.345938750881915
"FAM174A",-0.146694554619414,0.323722122643177,-0.146379479052653,0.319969776989049
"FAM174C",0.3312584689199,0.181305458563016,0.348641972121545,0.181833100560699
"FAM177A1",0.156322515008843,0.495861440143546,0.151136998106369,0.508038460991535
"FAM181B",-0.619075074438509,0.0523897026041325,-0.614806057245997,0.048088485540942
"FAM184A",0.677326153888212,0.54234010555296,0.698054312900206,0.522087346251167
"FAM184B",1.57961721438678,0.0824409747995566,1.56557385528143,0.0774178926013805
"FAM185A",-0.247420169143666,0.574157474959367,-0.254639268236954,0.555698128103431
"FAM187A",0.076225780144668,0.858570210468889,0.0714935372827306,0.864905981253572
"FAM189A1",-0.221947559910982,0.459232745580021,-0.198359347851204,0.548861568587072
"FAM189A2",-0.14640737834993,0.629404697719046,-0.142986381504588,0.633498579992164
"FAM189B",0.237113015143807,0.185850980640489,0.255507115535525,0.209985384291643
"FAM193A",0.0325263779524514,0.803694316975345,0.0397578029734422,0.772130624445823
"FAM193B",0.0394970928637317,0.880846952701506,0.0529445064489122,0.84445674206585
"FAM199X",0.0228079464601638,0.946247285213722,0.00796006791950798,0.981667926824876
"FAM204A",-0.360250708955839,0.0463895650593762,-0.354099627440033,0.0475236852172869
"FAM20A",1.42428547252617,0.0128284909956858,1.43072857753264,0.0100425597277379
"FAM20B",-0.372359889879822,0.0359102817866757,-0.377135812210214,0.031853329019141
"FAM20C",-0.528948168936753,0.0972001615310881,-0.529065972830087,0.088553560296457
"FAM210A",-0.71129913149331,0.0737797801098695,-0.736785668591854,0.0734825944539524
"FAM210B",-0.464015110777437,0.0252298677867501,-0.452275006558501,0.0306658265697776
"FAM214A",-0.156143803335212,0.509261637869923,-0.171583481479096,0.489483031707086
"FAM214B",0.403404751249735,0.0477144454270146,0.402151196398435,0.0431063247266535
"FAM216A",0.0446647832980884,0.934482416758341,0.0689222185737197,0.898968161657279
"FAM217B",-0.101824616537977,0.744843813214537,-0.0833569397195784,0.800558850299951
"FAM219A",0.181765116034351,0.188726995828094,0.17791806525548,0.198909133997696
"FAM219B",-0.0449622911111005,0.720340389374548,-0.0347808550176358,0.80854739060363
"FAM222A",-0.740523573252316,0.0117359827762105,-0.733329934635186,0.010581867643419
"FAM222B",-0.463294965352692,0.0268314263592547,-0.472863924812714,0.0251899778870882
"FAM227A",0.0411544837091846,0.937448412926271,0.0419267937928722,0.934659969349096
"FAM228A",0.315812268810455,0.652453323283204,0.332615281736169,0.630927173766432
"FAM228B",0.241575781382946,0.611460631057273,0.249579158351415,0.592920932442256
"FAM229A",0.350373140902132,0.531427520378625,0.366878421513761,0.509245079680026
"FAM234A",-0.404464538915025,0.0910252210895483,-0.407167804830644,0.0819606584206129
"FAM234B",-0.139881284399349,0.56664294802305,-0.146537530648438,0.546259556051653
"FAM237B",-0.165618568197135,0.62782587720116,-0.151650327829627,0.66449942068617
"FAM241A",0.506565328283686,0.152007085625873,0.498538176961836,0.150862308086394
"FAM241B",-0.722187590557997,0.0653618463906912,-0.731486823278246,0.0573422007604966
"FAM24B",0.0184825629142348,0.979125527766031,0.0157630365809051,0.981384476593655
"FAM32A",-0.152842126042261,0.258734145560299,-0.140765256785341,0.355224507522396
"FAM3A",-0.0870456717231729,0.612206588525097,-0.0827108207602878,0.632438627775008
"FAM3C",0.488139704030143,0.020794522102394,0.486761446579401,0.017887043719019
"FAM3D",2.09935956384294,0.0083559189205513,2.04297841268582,0.0119909016901719
"FAM43A",0.766503810601074,0.0654166437751913,0.778666667209297,0.057986379134333
"FAM43B",-1.42885251727134,0.014423497993915,-1.43111714033276,0.0114151123414593
"FAM50A",-0.0503786501979322,0.783577800277749,-0.0307500229056537,0.892414465119365
"FAM53B",0.379482250658429,0.208410979667991,0.389556627677846,0.193459559327954
"FAM53C",0.256576736267892,0.093374234573832,0.256810656417963,0.0881775949478426
"FAM71E1",0.755191238105961,0.192923281589666,0.72668183587022,0.216144890966203
"FAM71F1",0.652945791834203,0.17766173279722,0.667742866755472,0.163496991295502
"FAM76A",-0.0718126103584806,0.653115875852095,-0.0728907206785809,0.645745523304638
"FAM76B",0.181533517269306,0.444023805003689,0.163179186039416,0.531802260717377
"FAM78A",1.70325780907121,0.0653820812601494,1.73417538193756,0.0581009131476294
"FAM78B",0.231741889821271,0.784617555437386,0.261774693374388,0.758179664754595
"FAM81A",-0.636393536362378,0.125066749083878,-0.666233908879388,0.126777547273372
"FAM83B",0.113634074364221,0.772961068462663,0.0735860152095711,0.87667673176721
"FAM83D",1.76289062197001,0.0245301130509737,1.770905056589,0.0205291775519161
"FAM83F",-0.661541600160952,0.308101910486653,-0.677871644789183,0.287220712376687
"FAM83G",-0.52231242668242,0.283617787694611,-0.558804127234449,0.279962043152663
"FAM83H",-0.31386067495569,0.277105082393654,-0.326033811913796,0.261172861276282
"FAM89A",-0.652322866270857,0.154804596410693,-0.644062642160549,0.151224975577159
"FAM89B",0.228538101493398,0.2801623098147,0.253114760571882,0.31374715109684
"FAM8A1",-0.429818267124196,0.13445625294522,-0.443699383764838,0.126170602229749
"FAM91A1",-0.0316088332479643,0.918637948717077,-0.058547547542469,0.863211115564722
"FAM98A",-0.157952831005426,0.402979139300973,-0.173543354715677,0.400810837550179
"FAM98B",-0.416524655855162,0.165718732552887,-0.434396673565645,0.160358416947649
"FAM98C",0.159922611238916,0.511638311403939,0.176744110348834,0.493536630380065
"FAN1",-0.290194263490298,0.0250213464895031,-0.289839569941093,0.0229975172686195
"FANCA",-0.0271019848595007,0.950544196669991,-0.0120521335572077,0.977544077479045
"FANCC",-0.807433961738122,0.0070335825305499,-0.799964701054846,0.00632475697697376
"FANCD2",0.299941466607029,0.132299837820634,0.293888430363291,0.137216434660745
"FANCE",0.471805283963974,0.214324237796564,0.497078601901389,0.210202067678011
"FANCF",-1.37916576967995,0.00655177768067477,-1.37984430860328,0.00493737043400076
"FANCG",0.691199498576753,0.152789534154925,0.699746847369469,0.139367168481167
"FANCI",0.587193378677023,0.151914624469593,0.58583918826333,0.141876777989179
"FANCL",-0.711885787335824,0.0641775444977835,-0.698082459142516,0.0662130943078047
"FANK1",-1.63501769022161,0.0247630002201369,-1.64181099029755,0.0205934103029161
"FAP",2.59299375745022,0.0296802256887204,2.5831055445812,0.0255346094619694
"FAR1",-0.215595733930559,0.427332886395736,-0.225124090577997,0.406539684187176
"FAR2",2.32940234191894,0.0132416212650126,2.33340253444744,0.0104401124481885
"FARP1",-0.502895057672827,0.164971708036073,-0.516368033014929,0.152474697347204
"FARP2",0.237613949629957,0.170358184561423,0.231500140006824,0.181910831766191
"FARS2",-0.223839703622505,0.12196175971515,-0.216888054830212,0.141503827822556
"FARSA",0.0804614832583788,0.590035340279845,0.0885162499307679,0.567769928952325
"FARSB",-0.0959457591081634,0.636742065480668,-0.0997379864961507,0.618922411950135
"FAS",0.533674026504739,0.207384433079026,0.537274991126384,0.1933675596219
"FASN",-1.1726983225754,0.330340436307656,-1.17255286455904,0.31762496924496
"FASTK",-0.162782122636011,0.312986671774993,-0.14647166169987,0.434037898154679
"FASTKD1",0.690482220108168,0.0197929391485239,0.677134417075759,0.0212498723610325
"FASTKD2",-0.551985743099086,0.0577219933704978,-0.544646582501474,0.0562381303102198
"FASTKD3",-0.340398576339062,0.286426118988139,-0.35039515414106,0.26844280810204
"FASTKD5",-0.239971525068329,0.276202869903967,-0.244108079830176,0.260574031345413
"FAT1",-0.240606694825141,0.237916366612529,-0.252572567186347,0.232497739386449
"FAT2",-0.414786623908097,0.633339381539412,-0.402282359146823,0.639884189446513
"FAT3",0.328692645009295,0.50148422479459,0.29981819320186,0.559193265482662
"FAT4",0.278729874125642,0.514385830320933,0.271295887444154,0.51963985694318
"FAU",0.0599910030274167,0.839149068885598,0.0901997039095814,0.79346062687201
"FAXC",-0.155599806348675,0.457503464022709,-0.164419087945399,0.437186159437951
"FAXDC2",-1.04997694003941,0.0972001615310881,-1.09017405545906,0.096269943260219
"FBF1",-0.0862673539136107,0.803841890257187,-0.0760510807875638,0.828406448919166
"FBH1",-0.0809910725589074,0.562143502286693,-0.0734355704571552,0.619830451596717
"FBL",0.293540885343401,0.213723192536362,0.312207617172906,0.217459890724618
"FBLIM1",1.3404767680497,0.0089341383619421,1.35458914914463,0.00716078074477503
"FBLN1",2.19998908827549,0.00855584688774395,2.22665217499676,0.00699403781607609
"FBLN2",0.129133638584904,0.793257436266961,0.14594787098046,0.766843950535163
"FBLN5",0.382570516699305,0.54185384713004,0.392540038835365,0.523010567918969
"FBLN7",1.06783025424325,0.0445705902277003,1.08712673838227,0.0394678248946104
"FBN1",1.81585031309379,0.0205408553222847,1.80207798306393,0.0178199977942063
"FBN2",-0.268937154814736,0.757289080499552,-0.249285843103231,0.771745864819722
"FBN3",0.608938768093051,0.368853720152562,0.618865773363316,0.349189364351755
"FBP1",-1.58674534801361,0.0204105787660071,-1.59990054875836,0.0166910362486542
"FBP2",-1.33851578334909,0.0515642971380305,-1.36048152702399,0.0453052403880006
"FBRS",-0.0681499108272439,0.492646298521878,-0.0601571484278152,0.592971945418743
"FBRSL1",-0.180390940526842,0.18155644773428,-0.18506817119242,0.172414637172427
"FBXL12",0.260466915613668,0.192923281589666,0.271675977684513,0.187903508330339
"FBXL14",0.029767594765139,0.810373584832992,0.0252918919063223,0.845120453537279
"FBXL15",-0.222080845326585,0.440864717425019,-0.218536466710142,0.440102297000239
"FBXL17",-0.125903667533336,0.673293441703772,-0.145286344854671,0.644959810165777
"FBXL18",0.0302443295719241,0.838340941407214,0.0284835980234588,0.847204972438939
"FBXL19",0.378953557651961,0.186824164164312,0.390145748875038,0.173849558098151
"FBXL2",-0.258461242267133,0.222223116521437,-0.268377748640134,0.210671606125718
"FBXL20",0.0854390465619757,0.700045890824995,0.0757567956059244,0.740297241194496
"FBXL3",-0.0921472897254878,0.758579484762957,-0.112294813912037,0.724710162884298
"FBXL4",-0.116925710736581,0.505180566266797,-0.128254000727802,0.488883430239034
"FBXL5",0.00445119224587209,0.988113132555731,-0.00369416585126903,0.989469171344773
