"gene_symbol","compartment","contrast","log_fc","ave_expr","t_stat","p_value","fdr"
"MPZL2","medulla","early_vs_control",-0.811066985238589,5.49429331746522,-2.69786163862206,0.0159638259594341,0.0802339079800151
"FAM166B","medulla","early_vs_control",-1.72289955335649,5.40168649117206,-2.69779952848769,0.0159658487222955,0.0802339079800151
"TFG","medulla","early_vs_control",-0.3033676335974,5.43926171210158,-2.69559049834965,0.0159788983345604,0.0802730637952398
"IFITM5","medulla","early_vs_control",1.61930878722043,0.101099719085303,2.69678372436424,0.0159885926047006,0.0802953431894619
"LOC123379940","medulla","early_vs_control",1.98448741718047,-0.104102818810676,2.69656159692531,0.0160062163960252,0.0803264668949795
"PGAP6","medulla","early_vs_control",-0.813309251900354,6.7950431571507,-2.69655779788705,0.0160063404298751,0.0803264668949795
"PTK7","medulla","early_vs_control",0.772698148448668,6.27284024724241,2.69642813363428,0.0160105743604783,0.0803264668949795
"ADGRV1","medulla","early_vs_control",-0.976473617672635,3.73548009871128,-2.69609249874243,0.0160215388649359,0.0803550702532774
"SELENOI","medulla","early_vs_control",-1.21864543806114,4.69932286611956,-2.69583741476199,0.0160298767708337,0.080370485602732
"TSPYL5","medulla","early_vs_control",0.750960013015013,3.28019266266725,2.69551008985122,0.0160405821292671,0.0803977568507948
"KIRREL3","medulla","early_vs_control",0.849910856841094,3.8051443463044,2.69500908406714,0.0160569811569576,0.080453538340424
"CLEC4A","medulla","early_vs_control",1.20928079014434,2.84237541651131,2.69454560743077,0.0160721661440791,0.0805032022708846
"UNC119B","medulla","early_vs_control",-0.369605905737799,6.59319622310242,-2.69236063241062,0.0160846898405987,0.0805231902421424
"LRP5","medulla","early_vs_control",0.356869170237303,7.13524512737269,2.69229929725512,0.0160867053277353,0.0805231902421424
"GRIA4","medulla","early_vs_control",1.70377233126261,3.0881469161511,2.6939170153457,0.016092782936187,0.0805272097957284
"RNF41","medulla","early_vs_control",0.347211052159334,5.50534400386047,2.69182903871984,0.0161021662058183,0.0805477626029582
"KRCC1","medulla","early_vs_control",-0.468373734912265,4.93790312184324,-2.6915122386619,0.0161226523061244,0.0806238233729451
"NMS","medulla","early_vs_control",0.895681652846721,1.42563196322479,2.69098634277366,0.016129907630692,0.0806260329034313
"GATA3","medulla","early_vs_control",1.3346717036592,5.87528970125172,2.69267310311742,0.0161336562861062,0.0806260329034313
"COQ5","medulla","early_vs_control",-0.542175036556328,4.54565251123072,-2.69139512251905,0.0161597670688877,0.0807300928798129
"NEURL3","medulla","early_vs_control",1.36903256877896,4.87198271877093,2.69119048540157,0.0161825037301107,0.0808172340358522
"IFI30","medulla","early_vs_control",-1.36844369190409,7.75884025780323,-2.69053848713633,0.0162040299940958,0.0808980661349123
"PEBP1","medulla","early_vs_control",-0.617766451248327,9.16076839616891,-2.69037938760277,0.0162092869788889,0.0808980661349123
"ITGB2","medulla","early_vs_control",1.2633055306138,5.42466021977389,2.68987195403502,0.0162260646248562,0.0809285216413545
"SRRM1","medulla","early_vs_control",-0.478790702566884,7.07841157130601,-2.6890848835225,0.0162284916382414,0.0809285216413545
"LOC101093001","medulla","early_vs_control",0.557925761195135,5.48984651747845,2.68952366524713,0.0162375900223762,0.0809285216413545
"AVPI1","medulla","early_vs_control",0.777127619381991,4.86353162672749,2.68951233260105,0.0162379651689242,0.0809285216413545
"ENDOD1","medulla","early_vs_control",0.929500358567977,6.83212362924621,2.6893936739723,0.0162418936470237,0.0809285216413545
"CD3E","medulla","early_vs_control",1.35688113939714,3.20671043089967,2.68876549699833,0.0162627061936208,0.0809908692464162
"LOC109495111","medulla","early_vs_control",-0.82212094792115,1.97966750903801,-2.68732284045766,0.0162659202637681,0.0809908692464162
"PSPC1","medulla","early_vs_control",0.365249368576779,5.6701194858531,2.68674229710331,0.0162703213453042,0.0809908692464162
"TNXB","medulla","early_vs_control",0.842218409671865,6.44988704816744,2.68818878800173,0.0162818361163181,0.0810187179811842
"NFX1","medulla","early_vs_control",0.29770641786474,5.32351306308794,2.6862414679447,0.0162869685708723,0.0810187179811842
"PCOLCE2","medulla","early_vs_control",-2.84945294603862,2.78289896255485,-2.68788757351381,0.0162918362613634,0.0810187179811842
"ERVMER34-1","medulla","early_vs_control",0.913866881137038,1.31586229708156,2.68535550589115,0.01631645748797,0.0810974236388517
"LOC109501375","medulla","early_vs_control",-2.99421342741563,1.54707990929819,-2.68709031966142,0.0163183331564911,0.0810974236388517
"CAPS","medulla","early_vs_control",1.14142866818316,4.18022101780598,2.68693203240366,0.0163235987975497,0.0810974236388517
"TBC1D16","medulla","early_vs_control",1.07258838985611,5.18742710165236,2.6864505784326,0.0163396250706879,0.0811387673280364
"LOC101100432","medulla","early_vs_control",0.883617703933377,3.10345565519765,2.68634086830945,0.0163432791352282,0.0811387673280364
"PLA2G4A","medulla","early_vs_control",1.06426895867124,5.16843181295002,2.6862032281651,0.0163478645641606,0.0811387673280364
"PRAM1","medulla","early_vs_control",0.921170025264582,4.31587508742407,2.68499043816528,0.0163883217440251,0.081288610877865
"TFAP2A","medulla","early_vs_control",1.19516253571842,3.72737339100079,2.6848305080965,0.0163936639979109,0.081288610877865
"PDILT","medulla","early_vs_control",-2.22208248482734,-0.226600623614857,-2.68461203031465,0.0164009646691581,0.081288610877865
"GNPAT","medulla","early_vs_control",-0.539792113573472,6.97761201380338,-2.68416397652859,0.0164159466574201,0.081288610877865
"GRHL2","medulla","early_vs_control",0.85188475913007,4.87450099953526,2.68401305519797,0.0164209961172103,0.081288610877865
"TIMP3","medulla","early_vs_control",0.588391276616171,10.639588952237,2.68289712655563,0.01642239533689,0.081288610877865
"CAPZA2","medulla","early_vs_control",-0.385850439567951,5.88956242124962,-2.68214848932429,0.0164236317933337,0.081288610877865
"UCK1","medulla","early_vs_control",-0.732476403935459,5.97016902959081,-2.68392335927808,0.016423997831934,0.081288610877865
"MRPS31","medulla","early_vs_control",-0.4086910739391,4.87501344910136,-2.68207858946027,0.0164259752772787,0.081288610877865
"PTMS","medulla","early_vs_control",0.62540271773495,7.85749961535943,2.68349928501926,0.0164381968190971,0.0813227319627852
"EEA1","medulla","early_vs_control",-1.28462830128295,5.49229776165255,-2.68295886635598,0.0164563084005341,0.0813859605931177
"TNFAIP1","medulla","early_vs_control",0.462612221188857,6.15295753627506,2.6814322192827,0.0164820045711598,0.0814790985732352
"LOC105260586","medulla","early_vs_control",1.55711797878119,8.02204141050057,2.68190870126595,0.0164915585281755,0.0814790985732352
"FITM2","medulla","early_vs_control",-0.716098323073975,4.53579777889067,-2.68186691819618,0.0164929625314892,0.0814790985732352
"MORN2","medulla","early_vs_control",-1.02959281080505,3.08916638166276,-2.68176199330214,0.0164964887463071,0.0814790985732352
"SLC35A3","medulla","early_vs_control",-0.936007028187279,4.09273000097131,-2.68125840557781,0.0165134229331783,0.0815363609058321
"LOC101090518","medulla","early_vs_control",1.43220971931892,2.82821568094236,2.68047087575665,0.0165399387909787,0.0816408811903888
"LOC105261320","medulla","early_vs_control",0.951511594968003,2.70463129728929,2.68012098333921,0.0165517326834093,0.0816726900056914
"SFSWAP","medulla","early_vs_control",0.378895330229729,5.8383083364574,2.67804277693362,0.0165618276934662,0.0816960980278349
"STX11","medulla","early_vs_control",1.04573579664889,2.40839565123373,2.67955740551114,0.0165707463209437,0.081713689948917
"C1QBP","medulla","early_vs_control",-0.714506495278031,6.10561426878444,-2.67892774354113,0.0165920143109708,0.0817921480418442
"UMOD","medulla","early_vs_control",-2.77724316538929,10.8174484853429,-2.67872704847606,0.0165987986713293,0.081799179895153
"ERLEC1","medulla","early_vs_control",-0.279901811046864,6.46365543028089,-2.67662868974731,0.0166096833608205,0.0818135583555625
"CB3H14orf132","medulla","early_vs_control",2.10394490533047,2.13461497665888,2.67832392447116,0.0166124340670887,0.0818135583555625
"LOC109496027","medulla","early_vs_control",1.25216985768582,1.21993782656159,2.67807081538077,0.0166210008147499,0.081829351641015
"P3H1","medulla","early_vs_control",0.610777235854248,4.61581315874697,2.67781413035391,0.0166296929328073,0.0818457517747161
"ELMO3","medulla","early_vs_control",0.978935203775633,4.33131715080263,2.6776270393694,0.0166360311439044,0.0818505599336091
"LOC101091721","medulla","early_vs_control",-3.33918655476384,0.987163494752876,-2.67704442091141,0.0166557837990255,0.0819213438336734
"TEK","medulla","early_vs_control",0.475331739437833,7.1301242624447,2.67567249668822,0.0166777757388856,0.082003092497767
"LOC101082007","medulla","early_vs_control",1.22842245448451,0.66227066772145,2.67483397205969,0.0166946507707955,0.0820596372561926
"ENY2","medulla","early_vs_control",-0.588714302328629,4.88151436471012,-2.67424953646601,0.0167508534575,0.082273677033243
"KCTD9","medulla","early_vs_control",-0.53773782970082,4.74117408294669,-2.6737986494764,0.0167515350099413,0.082273677033243
"ANAPC5","medulla","early_vs_control",-0.486767557887545,4.45221860711638,-2.67253940132142,0.0167543631293871,0.082273677033243
"MSRA","medulla","early_vs_control",-0.810193602783736,4.26605020802396,-2.67349406456184,0.016776640730867,0.0823565832920085
"SCRN3","medulla","early_vs_control",-0.647092051831105,2.99980475526188,-2.67134035444356,0.016801413221097,0.0824299263662223
"FOXD1","medulla","early_vs_control",0.65252647273069,2.62002306170002,2.67097405836654,0.0168023796981518,0.0824299263662223
"RAB35","medulla","early_vs_control",0.300839743003644,5.60927416105701,2.66957608239588,0.0168503495748408,0.0826387044520062
"CD3H18orf21","medulla","early_vs_control",-0.567274582806298,3.77643960380695,-2.66959114710667,0.016873999070672,0.0827281129775047
"PIK3AP1","medulla","early_vs_control",1.3327956230085,3.8633338766863,2.66998874880759,0.0168967913611982,0.0828086918885026
"TMEM102","medulla","early_vs_control",-0.735604896537069,4.13235989853203,-2.66985818023027,0.0169012827618114,0.0828086918885026
"LOC101093854","medulla","early_vs_control",1.4875856400436,1.0135151000177,2.66957929134404,0.0169108800447882,0.0828161224275824
"CSF2RB","medulla","early_vs_control",1.03920133373978,4.17073321294703,2.66949887431436,0.016913648374219,0.0828161224275824
"DPM1","medulla","early_vs_control",-0.358021585295917,4.79538370752564,-2.66698595828029,0.0169395745613616,0.0829164747766295
"ABRACL","medulla","early_vs_control",-1.37349317878707,3.96524011705397,-2.66836106874727,0.0169528636635214,0.0829549261381351
"NDE1","medulla","early_vs_control",0.608698706160951,3.29440730097133,2.66647277273091,0.0169732301428742,0.0830083416151636
"NMI","medulla","early_vs_control",0.761684566864328,2.79411118163847,2.66730166398926,0.0169746539937473,0.0830083416151636
"NAGA","medulla","early_vs_control",-0.62722007595584,6.11480282492422,-2.66753023348448,0.016981554189131,0.0830154940139173
"ATG2A","medulla","early_vs_control",0.306673871346681,6.14114076892182,2.66514783523134,0.0170031696661591,0.0830604566268725
"KIF3B","medulla","early_vs_control",-0.55532522981627,6.71742366113403,-2.66685203902363,0.0170050082876364,0.0830604566268725
"PLEK","medulla","early_vs_control",1.77394933970821,3.19866738546492,2.66679237180709,0.0170070732570645,0.0830604566268725
"LOC101084234","medulla","early_vs_control",1.1296198169667,2.60907091724367,2.66635411907567,0.0170222477416596,0.0831079808992379
"ST3GAL6","medulla","early_vs_control",-0.672120490013381,5.14367649187196,-2.66588600681305,0.0170384704826813,0.0831605910674859
"TCF21","medulla","early_vs_control",0.907898007620928,5.95712183589125,2.66563171557038,0.0170472893410978,0.0831770426240142
"RUBCNL","medulla","early_vs_control",0.772388184577103,2.84250061289459,2.66505540126406,0.0170583976910368,0.0832046509741402
"CA5B","medulla","early_vs_control",-0.807316969930522,4.62399514941261,-2.66446471780534,0.0170878172838118,0.0832952496719141
"LOC101089505","medulla","early_vs_control",-0.681558480646424,3.16045392367097,-2.66371970569614,0.0170931089817661,0.0832952496719141
"MRS2","medulla","early_vs_control",-0.394285657238177,5.01392101598607,-2.66255289080809,0.0170933397014546,0.0832952496719141
"UBE2L6","medulla","early_vs_control",0.634919246598447,4.80955245791449,2.66391880103835,0.01710680785941,0.0833158528972364
"KDSR","medulla","early_vs_control",-0.506762790558716,6.82970506775562,-2.66387069513272,0.0171084822710969,0.0833158528972364
"C5AR2","medulla","early_vs_control",1.42598872473374,0.796525998272809,2.66306678920825,0.0171364869631114,0.0834256206842545
"RRAGD","medulla","early_vs_control",-0.967279100259362,4.61273823115581,-2.66275998942763,0.0171471861812479,0.0834510970446644
"VTA1","medulla","early_vs_control",-0.359911068256225,4.12332157851147,-2.66013161549831,0.0171778890711081,0.0835566987865221
"LOC102899271","medulla","early_vs_control",1.78341045583211,1.35693702358462,2.661712521552,0.0171837635591619,0.0835566987865221
"VCP","medulla","early_vs_control",-0.371105414536095,8.32307485188151,-2.65991982097272,0.0171853038704185,0.0835566987865221
"SLC17A9","medulla","early_vs_control",1.55800428712925,2.51369792347143,2.66113440273761,0.0172039834492039,0.0836208899455576
"LOC109500257","medulla","early_vs_control",-1.14040634560905,1.17417268642092,-2.65976495505024,0.0172377512493694,0.0837322958124759
"STK32A","medulla","early_vs_control",-2.60037646427353,0.879659165599407,-2.65999965669033,0.0172437380372006,0.0837322958124759
"MTIF2","medulla","early_vs_control",-0.430806773993532,4.31263305498619,-2.65815080338023,0.0172473562679709,0.0837322958124759
"CTPS2","medulla","early_vs_control",-0.58412662629811,4.53413421886793,-2.65974159256523,0.0172527913409073,0.0837322958124759
"LAMA3","medulla","early_vs_control",1.1309068604819,4.71673336979292,2.65969784589773,0.0172543264967609,0.0837322958124759
"CREM","medulla","early_vs_control",0.790330687779365,3.9014355257083,2.65865785881339,0.0172908603330579,0.0838791258343589
"GLCE","medulla","early_vs_control",-0.638143845472393,4.71301000572625,-2.65849996795139,0.0172964133936172,0.0838791258343589
"MED9","medulla","early_vs_control",0.471144610883826,5.26275291642238,2.65742668050795,0.0173010655172854,0.0838791258343589
"CCDC27","medulla","early_vs_control",-3.00446184838074,-0.44988541715546,-2.65807482272035,0.0173113743738231,0.0839024611317962
"SCARB1","medulla","early_vs_control",0.698375752527463,6.0877422306454,2.65759010122024,0.0173284470243494,0.0839585530691028
"RASA4B","medulla","early_vs_control",1.04805701399444,4.2504778266879,2.65650910705902,0.0173665795987352,0.0841091298451762
"RXRG","medulla","early_vs_control",-2.08682302791845,-0.194856010782931,-2.65639687022727,0.0173705434205699,0.0841091298451762
"ARRDC4","medulla","early_vs_control",1.06221111962949,5.0013314657586,2.65592883764724,0.0173870821022852,0.0841625182167368
"RAB2A","medulla","early_vs_control",-0.362150845513387,6.45446691964109,-2.65397070837305,0.0173948386812047,0.084163020613123
"LIG3","medulla","early_vs_control",-0.575337849812978,5.43697042078399,-2.65561412799411,0.0173982113745344,0.084163020613123
"AMPD3","medulla","early_vs_control",1.24774317481515,5.84128705929138,2.65488086322499,0.0174241688165457,0.0842456564632561
"SRSF3","medulla","early_vs_control",0.375747853191559,6.81660956984933,2.65308255333794,0.0174263301965653,0.0842456564632561
"PALLD","medulla","early_vs_control",0.712156309419647,6.81870871242611,2.65439939843128,0.0174412328068239,0.0842613232378547
"TSEN34","medulla","early_vs_control",0.435266847695244,5.16401732172311,2.65266136083891,0.0174412836371871,0.0842613232378547
"PRICKLE4","medulla","early_vs_control",0.94954500551526,4.05902666754059,2.65421655207706,0.0174477174185788,0.0842613232378547
"CIDEA","medulla","early_vs_control",-2.17153792812639,3.33422742060881,-2.65394702284752,0.0174572804441693,0.0842613232378547
"USP54","medulla","early_vs_control",0.892726776796396,5.67417273987558,2.65394138483053,0.017457480537434,0.0842613232378547
"CUL3","medulla","early_vs_control",-0.416409394809708,6.08450433840632,-2.6520709896054,0.0174626859713481,0.0842613232378547
"BICC1","medulla","early_vs_control",-0.742158374406933,6.97109443704841,-2.65304430743109,0.0174893458887197,0.0843632997418904
"NKAIN1","medulla","early_vs_control",1.8422506134352,0.121334952029573,2.65252411116407,0.017507849509246,0.0844258807509976
"PI4K2A","medulla","early_vs_control",0.350594827905687,5.7883409173571,2.65018038732094,0.0175296149478841,0.0845019420043175
"DYNLRB2","medulla","early_vs_control",-0.894724363706008,3.35767189178758,-2.65172452266171,0.0175363278964311,0.0845019420043175
"RNF157","medulla","early_vs_control",0.63983666820428,4.5856167108193,2.65161512865978,0.0175402275634822,0.0845019420043175
"LOC109491622","medulla","early_vs_control",0.575154695373123,3.24329423622868,2.64945825158804,0.0175554060617361,0.0845337174021521
"UQCRC1","medulla","early_vs_control",-0.914707026771238,7.78384904330676,-2.65102366373135,0.0175613264740407,0.0845337174021521
"DNAJA2","medulla","early_vs_control",-0.270402080284321,6.64891107992943,-2.64909338561228,0.0175684511117055,0.0845337174021521
"CD80","medulla","early_vs_control",1.53417875431559,1.06829223412339,2.65075064806633,0.0175710737865502,0.0845337174021521
"FTL","medulla","early_vs_control",-1.3455411727,10.5968942996033,-2.65059246640029,0.0175767236268138,0.0845337174021521
"CFP","medulla","early_vs_control",1.41064801104718,3.64464047958363,2.65031880182341,0.0175865023372409,0.0845337174021521
"CCDC186","medulla","early_vs_control",-0.725014187950654,4.8482023013994,-2.65014641870943,0.0175926646920817,0.0845337174021521
"TGFA","medulla","early_vs_control",1.75149403132599,0.591844688377931,2.65013913586182,0.0175929250850915,0.0845337174021521
"UNC13A","medulla","early_vs_control",-1.33922132452476,3.30953118755083,-2.65003478610831,0.0175966564422637,0.0845337174021521
"IFT74","medulla","early_vs_control",0.356207233250935,3.4087563743692,2.64755147661948,0.0176236817539152,0.0846369139153894
"SLC25A45","medulla","early_vs_control",-1.00242970778908,4.01151699109568,-2.64876761397954,0.0176420288839773,0.0846899176707109
"SIDT1","medulla","early_vs_control",1.39730442516499,0.967346528449004,2.64866206978993,0.0176458130680901,0.0846899176707109
"SHISAL1","medulla","early_vs_control",1.21400191894919,4.19345948654074,2.64835223520059,0.0176569263870531,0.0847166232404586
"CC1H1orf210","medulla","early_vs_control",-0.93485716748679,5.99864923268975,-2.64807109695715,0.0176670162233333,0.0847384029788345
"SKI","medulla","early_vs_control",0.398095704121746,7.19237674892536,2.6458400044758,0.0176851811712595,0.0847988884866893
"CD81","medulla","early_vs_control",0.459439733110436,8.67501587439924,2.64518685409806,0.0177091302640503,0.0848642886756785
"LSM3","medulla","early_vs_control",-0.650176109938732,4.47617986171274,-2.64652568666744,0.0177225787170223,0.0848642886756785
"SH2D1B","medulla","early_vs_control",1.53592959106255,-0.227314724531794,2.64505498360133,0.0177243595655281,0.0848642886756785
"COA5","medulla","early_vs_control",-0.423472080154739,3.97118670450389,-2.64454700838882,0.0177317797014163,0.0848642886756785
"THBS3","medulla","early_vs_control",0.491276067039704,5.65856945382266,2.64586166115859,0.0177320828314758,0.0848642886756785
"MRPS28","medulla","early_vs_control",-0.66960417004436,3.6874966699831,-2.64625931090244,0.0177321727173259,0.0848642886756785
"RBM20","medulla","early_vs_control",1.41329831520773,0.130573568374861,2.64499479268676,0.0177396253650571,0.0848733501875044
"LOC109494819","medulla","early_vs_control",1.12619571821472,0.749661197612259,2.6441758200347,0.0177508796680168,0.0849005889384752
"INPP5K","medulla","early_vs_control",0.341939761001777,5.06941938796755,2.64372965891931,0.017761297051478,0.0849238089836875
"DNAJC1","medulla","early_vs_control",-0.396587654376997,4.43493854781102,-2.64333314280176,0.0177756336103878,0.0849311552923972
"GTPBP2","medulla","early_vs_control",0.389660403432451,5.53767165178806,2.64332359271794,0.0177759790430216,0.0849311552923972
"PEX11A","medulla","early_vs_control",-0.486876530354071,4.31003767045046,-2.64334900617512,0.0177795226511103,0.0849311552923972
"LOC109503293","medulla","early_vs_control",-2.1870145489847,0.495158754934048,-2.64459686266614,0.0177921614942475,0.0849649451150069
"BLM","medulla","early_vs_control",0.623271609555741,3.04258260926747,2.64178711962565,0.0178361079481689,0.0851311563301961
"PLS3","medulla","early_vs_control",0.627841234324828,7.56022190560491,2.64332688185284,0.0178381194144428,0.0851311563301961
"FER1L4","medulla","early_vs_control",2.11002310660333,-0.0582141669337011,2.64301349325815,0.0178494777968177,0.085158742976255
"TPRKB","medulla","early_vs_control",-0.402097224333069,3.34614347086381,-2.64089667387217,0.0178639712892302,0.0852012651273596
"TMEM164","medulla","early_vs_control",0.489200415642769,5.32114635597868,2.64130175292795,0.0178914383692748,0.0853056182335159
"LOC101095032","medulla","early_vs_control",-0.869939633975635,7.26842164456129,-2.64168510428132,0.0178977007157446,0.0853088344762013
"GID4","medulla","early_vs_control",-0.533318398627495,4.05571586971107,-2.64042628198107,0.0179059591032258,0.0853215598092849
"PITPNM3","medulla","early_vs_control",0.860547479417914,4.30957640723961,2.64081957149217,0.0179291883524216,0.0853809183573699
"TAGLN2","medulla","early_vs_control",0.587054924529831,8.45401053771793,2.64077561592358,0.0179307888506883,0.0853809183573699
"UBE2R2","medulla","early_vs_control",-0.433918915748738,6.18143799533553,-2.6394865839696,0.0179351938935014,0.0853809183573699
"SPECC1L","medulla","early_vs_control",0.471976349517768,7.12938340183168,2.63963142403423,0.0179488096298902,0.0854191011906275
"TGIF1","medulla","early_vs_control",0.769417549383641,5.03356949371981,2.63968357673797,0.0179705959211342,0.0854961321059382
"UBE3B","medulla","early_vs_control",-0.335597894236183,6.63532121427987,-2.6377897096097,0.0179772296469157,0.0855010482926674
"LOC111560087","medulla","early_vs_control",1.16298495065412,1.14050977318009,2.63903231971939,0.0179868163172064,0.0855160012668717
"TTLL10","medulla","early_vs_control",-1.20348338319961,5.18639055745616,-2.63910894808859,0.01799157634566,0.0855160012668717
"RPP30","medulla","early_vs_control",-0.782477486339714,4.08981839711688,-2.6388189101739,0.0180021749213106,0.085539746194724
"MAPRE3","medulla","early_vs_control",0.436670045030285,6.36148673799089,2.63702696974799,0.0180301077221046,0.0856458166127475
"TNFRSF19","medulla","early_vs_control",1.33826985961692,5.65956766578303,2.63750353442426,0.0180503166503821,0.0857151428620167
"DNAJB12","medulla","early_vs_control",-0.407389861730942,5.7970325174296,-2.63559236876286,0.0180577447895771,0.0857237530169382
"PODNL1","medulla","early_vs_control",2.43203286029536,-0.660467489060878,2.63615866590936,0.0180996654591509,0.0858960499113634
"CDH26","medulla","early_vs_control",1.88383063171815,-0.455191607039539,2.63552400612904,0.0181118082937448,0.0859086339812957
"ACAA1","medulla","early_vs_control",-0.871074256929819,5.99968764030586,-2.63569312858745,0.0181167780877723,0.0859086339812957
"TMEM79","medulla","early_vs_control",1.44361464438781,2.89681203806982,2.63562732068579,0.0181191983637763,0.0859086339812957
"NDUFAF6","medulla","early_vs_control",-0.699909225704703,2.48570889519661,-2.63352547762064,0.0181350564420132,0.0859571271965899
"GNGT1","medulla","early_vs_control",2.93522062192269,0.249148783298267,2.63463489474509,0.0181557353228389,0.086001347407999
"EDN1","medulla","early_vs_control",1.13428844537493,3.41638947836051,2.63424252958778,0.0181702000435158,0.086001347407999
"VSTM2L","medulla","early_vs_control",-1.42297263992259,3.37520422846186,-2.63398402045777,0.0181797361395204,0.086001347407999
"GAB3","medulla","early_vs_control",0.667574006985068,3.79951892133419,2.63395284070965,0.0181808866478588,0.086001347407999
"KCTD3","medulla","early_vs_control",-0.458199591698873,5.61374199805536,-2.63311741125343,0.0181823647211003,0.086001347407999
"LOC109497511","medulla","early_vs_control",1.1748454164843,2.22273416817494,2.63387410305056,0.0181837923167645,0.086001347407999
"PBX4","medulla","early_vs_control",0.732324017359264,2.63111203459812,2.63302828506447,0.0181838180017699,0.086001347407999
"OMA1","medulla","early_vs_control",-0.631166732777514,3.47536131977905,-2.63274378360587,0.0182051799536159,0.0860757145716486
"ZBTB45","medulla","early_vs_control",0.44719514842039,3.71071855326353,2.63104031506747,0.0182256428583791,0.0861457862287534
"LOC109501751","medulla","early_vs_control",-2.2938167223708,1.72176209497919,-2.63235328821353,0.0182400026486524,0.0861803292470011
"GIT2","medulla","early_vs_control",0.379220433492696,7.02433410660167,2.63053856303029,0.0182442407890422,0.0861803292470011
"ZNF16","medulla","early_vs_control",0.355942077218786,3.37971959936454,2.63016036501408,0.018258271089667,0.0862032818800201
"MED26","medulla","early_vs_control",0.30575565246399,3.58472061616413,2.63010320264019,0.0182603925853137,0.0862032818800201
"LOC101095724","medulla","early_vs_control",0.590227897980193,1.71122068588712,2.62808502683306,0.0183354457441253,0.0864851208761086
"GLA","medulla","early_vs_control",-0.476964708319123,4.45148082496727,-2.62821161003141,0.0183360880144071,0.0864851208761086
"LOC109496586","medulla","early_vs_control",-3.02265662222447,0.32199961777435,-2.62973709656797,0.018337088902598,0.0864851208761086
"MSR1","medulla","early_vs_control",1.7491770721066,3.84837688325813,2.62926829205075,0.0183545383940996,0.0865406848865714
"DAO","medulla","early_vs_control",-3.62239384174337,4.29965764429086,-2.62902808467502,0.0183634853807018,0.0865561381003932
"LHFPL6","medulla","early_vs_control",0.518281318591924,4.96243275955129,2.62695135548987,0.0184263198324932,0.0868255015069978
"ARHGEF9","medulla","early_vs_control",-1.2413976253085,0.573534820230389,-2.62563421112018,0.0184522371154007,0.0869207972973844
"DHX38","medulla","early_vs_control",0.259848835422812,5.27252568096803,2.62469626013015,0.0184621346319277,0.0869405951343738
"SH2B3","medulla","early_vs_control",0.57116622472926,5.7267891022828,2.62587486948475,0.0184813213204423,0.0870041111930904
"CHRM1","medulla","early_vs_control",1.46061247865353,1.43529090537989,2.62560649913128,0.018491383746154,0.0870246472418412
"LOC123383351","medulla","early_vs_control",1.30264049928026,0.52159080101659,2.62436314257311,0.0185109973386705,0.0870901067394401
"MPEG1","medulla","early_vs_control",1.28057478502905,4.90847059362985,2.62488440270276,0.0185184845071425,0.0870984913649245
"ERBB4","medulla","early_vs_control",-1.23568462220148,3.81543625744979,-2.62387897830028,0.0185562821673355,0.0872493870799847
"MOGS","medulla","early_vs_control",-0.543479485003822,4.72382680526145,-2.62318815754476,0.018578557252425,0.0873272270852131
"CD4H9orf64","medulla","early_vs_control",-0.675480722533776,5.45906591425236,-2.62309969446163,0.0185856292106339,0.0873335799195899
"PAPSS2","medulla","early_vs_control",-1.54469645622919,6.99354497427856,-2.62284085724498,0.0185953865958267,0.0873525437410727
"VEGFC","medulla","early_vs_control",0.525254340969997,4.59953501725846,2.62142247009959,0.0186317951164741,0.0874966521203354
"CHCHD2","medulla","early_vs_control",-0.626261971960424,7.71693206078845,-2.62154993702462,0.0186441237488638,0.087527144700603
"MEF2D","medulla","early_vs_control",0.35211754124701,6.41363085540418,2.61971837385333,0.0186497544842511,0.087527144700603
"MTMR2","medulla","early_vs_control",1.1072108004332,5.73403061556771,2.62112043587248,0.0186603661726966,0.0875500339147387
"TATDN2","medulla","early_vs_control",0.386906375333098,3.77382164098585,2.61863496088027,0.0186908303517722,0.0876660236499253
"TEX2","medulla","early_vs_control",-0.511343591228631,6.99148310871748,-2.62014235102735,0.0186974049699145,0.0876699268045716
"TRAFD1","medulla","early_vs_control",-0.398250856319651,5.90478885048743,-2.61727564596424,0.0187424891562245,0.0877976400145844
"LOC109502831","medulla","early_vs_control",1.26712902621346,1.05479594188141,2.61881837203606,0.0187476545550744,0.0877976400145844
"LOC123384578","medulla","early_vs_control",-0.679610091860333,6.50827702281733,-2.61873735574201,0.0187507336011145,0.0877976400145844
"NFATC4","medulla","early_vs_control",0.684673032968421,5.0551025389865,2.61872197157345,0.0187513183353097,0.0877976400145844
"LOC111560177","medulla","early_vs_control",1.42162542283956,1.61250658482904,2.6186653475811,0.0187534706973058,0.0877976400145844
"CTSZ","medulla","early_vs_control",-1.16229606459635,8.31948767669722,-2.61844398983148,0.0187618871054438,0.0877976400145844
"SLC25A14","medulla","early_vs_control",0.653355689382593,1.77784030265975,2.61668710742451,0.0187648981049053,0.0877976400145844
"LOC101083392","medulla","early_vs_control",-0.566516064195495,8.21915431595971,-2.61812749675266,0.0187739270110512,0.0878129729404775
"PFAS","medulla","early_vs_control",-0.492478900216378,6.5006706222874,-2.61753669483533,0.0187963711436566,0.0878910254977659
