"gene_symbol","compartment","contrast","log_fc","ave_expr","t_stat","p_value","fdr"
"PVR","cortex","late_vs_control",1.223661898372,2.48085521263574,5.34885903247851,3.95173499417127e-05,0.0048133053088007
"CEBPB","cortex","late_vs_control",1.552748679055,4.43537270312294,5.3549587653674,4.00292032558528e-05,0.0048133053088007
"PTPN1","cortex","late_vs_control",0.754081862301675,5.93597206630055,5.33648059618145,4.0593129197879e-05,0.0048133053088007
"VSIG4","cortex","late_vs_control",2.82033513023757,2.18708465892529,5.34734179037059,4.06927898564646e-05,0.0048133053088007
"IGSF3","cortex","late_vs_control",1.10920566261274,5.67219686295744,5.34589415844114,4.08201746364027e-05,0.0048133053088007
"DCC","cortex","late_vs_control",-2.66847887224377,0.499696291040609,-5.33431475459937,4.09752687031811e-05,0.0048133053088007
"ICOSLG","cortex","late_vs_control",2.27397319712399,4.74294366385611,5.34391568274218,4.09949315552821e-05,0.0048133053088007
"ARHGAP24","cortex","late_vs_control",-1.03254800382415,5.54480660722302,-5.34201844998029,4.11391047301072e-05,0.0048133053088007
"AMT","cortex","late_vs_control",-1.72075287056278,5.37506006590938,-5.34213452292479,4.11529147061444e-05,0.0048133053088007
"RTN2","cortex","late_vs_control",1.98406426885465,1.81936352337733,5.33576258545456,4.13905568248311e-05,0.0048133053088007
"LOC101089971","cortex","late_vs_control",2.38051448512657,3.08024402184746,5.33627523283885,4.16770251861611e-05,0.0048133053088007
"SMIM3","cortex","late_vs_control",2.01621532966882,3.33418367025825,5.33345870144761,4.19313887175644e-05,0.0048133053088007
"ATP6V1E2","cortex","late_vs_control",-1.95925716043269,1.63092930438926,-5.32566956307656,4.20201767622196e-05,0.0048133053088007
"CNDP1","cortex","late_vs_control",-1.84990332510925,5.8780358227416,-5.32899035027039,4.23381936973502e-05,0.0048133053088007
"TTC39A","cortex","late_vs_control",2.11341244018839,2.44492888048687,5.32723525798086,4.24990824973634e-05,0.0048133053088007
"TNFRSF12A","cortex","late_vs_control",2.45548586056833,4.6460174858562,5.32673102957502,4.25454205623731e-05,0.0048133053088007
"AIF1L","cortex","late_vs_control",-1.07610849605577,8.48294069127013,-5.31311740368569,4.2711551802908e-05,0.0048133053088007
"CD86","cortex","late_vs_control",2.27328349020123,4.19817441180827,5.32065114550677,4.31082429188161e-05,0.0048133053088007
"ZNF672","cortex","late_vs_control",-0.67126505998866,3.85156251229509,-5.30770331613248,4.32114015444515e-05,0.0048133053088007
"LOC101098498","cortex","late_vs_control",4.08344505863826,4.30677885149536,5.31361360962564,4.37692390629709e-05,0.00483985549317479
"AGA","cortex","late_vs_control",-0.64340233596607,6.34094813538715,-5.29126453160025,4.47839601496693e-05,0.00489069565776943
"RNFT2","cortex","late_vs_control",-0.83321539653059,2.3962869026047,-5.29033416272807,4.48746911631098e-05,0.00489069565776943
"SMOC2","cortex","late_vs_control",2.85998323336206,5.58352388932171,5.29346871991087,4.57192542776558e-05,0.00494714987894434
"C5AR2","cortex","late_vs_control",2.25693425450643,0.285586348430225,5.2773206682095,4.61636697618715e-05,0.00495981158313894
"SVEP1","cortex","late_vs_control",3.03981786908634,6.30812178950548,5.2735149353829,4.77384576312115e-05,0.00509288658207903
"RPL3L","cortex","late_vs_control",-1.62552519466546,0.732883982604729,-5.25775751352608,4.81730115363046e-05,0.00510330735498936
"TIMP1","cortex","late_vs_control",2.97289309426881,7.60179206735412,5.25597903542891,4.95882200834883e-05,0.00521674962531086
"PRRG3","cortex","late_vs_control",-1.58150770094539,1.7489059346708,-5.23661183037328,5.04456477010284e-05,0.00527035253119227
