"gene_symbol","compartment","contrast","log_fc","ave_expr","t_stat","p_value","fdr"
"LIN52","medulla","late_vs_control",-0.987276605758013,4.50274446925541,-5.54316435261442,3.7381892248389e-05,0.00611985835813634
"IRS4","medulla","late_vs_control",-2.71100725602792,0.692394580478767,-5.54205800417481,3.77272324912322e-05,0.00611985835813634
"ACO1","medulla","late_vs_control",-1.07368316402475,7.31045343423742,-5.52837070463168,3.88972950924765e-05,0.00611985835813634
"GRB14","medulla","late_vs_control",-2.17136121544854,3.3802835137664,-5.52631701389238,3.93107600327731e-05,0.00611985835813634
"HORMAD2","medulla","late_vs_control",2.66462299951683,0.269354473498402,5.51819276825699,3.93108348965704e-05,0.00611985835813634
"FCHSD1","medulla","late_vs_control",0.930372203934449,5.29131725188086,5.51631773657906,3.94597518080318e-05,0.00611985835813634
"SLC16A5","medulla","late_vs_control",1.76153227783869,4.96439792915047,5.52016770019277,3.97996185226899e-05,0.00611985835813634
"CASTOR1","medulla","late_vs_control",1.16406340112051,4.57432952983367,5.51678756968514,3.98145663213222e-05,0.00611985835813634
"KLF2","medulla","late_vs_control",1.58470290650376,6.25482079504431,5.5072584394191,4.0846375474625e-05,0.00611985835813634
"CB3H15orf48","medulla","late_vs_control",3.23511609672833,0.777535586997823,5.505973129608,4.09521376782553e-05,0.00611985835813634
"SLC7A5","medulla","late_vs_control",2.32590186579451,1.86329856758076,5.50299515909624,4.11982672055752e-05,0.00611985835813634
"SYT8","medulla","late_vs_control",1.82273061719617,4.21716955388532,5.50191282934583,4.12880992263079e-05,0.00611985835813634
"GPR153","medulla","late_vs_control",1.9137443604667,4.93876965114689,5.49700654690773,4.16978537206074e-05,0.00612116473800493
"NFKBIA","medulla","late_vs_control",1.22933845378068,6.49419679119561,5.48354481462431,4.28437936178044e-05,0.0061557986861974
"TCERG1L","medulla","late_vs_control",-4.99118924034441,-0.948090288379908,-5.48195732323475,4.29052616459899e-05,0.0061557986861974
"ZMYND15","medulla","late_vs_control",1.80136914237382,2.27082083011401,5.4769469388227,4.31434112414437e-05,0.0061557986861974
"MCM5","medulla","late_vs_control",1.16529736743608,4.36538258694301,5.47180915754606,4.35862769058352e-05,0.00616140453260543
"TNFRSF12A","medulla","late_vs_control",2.40190111067061,4.84680259709841,5.46988024130858,4.40402271088002e-05,0.00616846006669774
"SLC25A27","medulla","late_vs_control",-1.87789397204789,5.65345000408441,-5.46400102192279,4.45655393647215e-05,0.00618529172255639
"CDK5RAP3","medulla","late_vs_control",1.02321061409865,6.13172458376135,5.44162618918602,4.63342546303611e-05,0.00635943324760557
"RHNO1","medulla","late_vs_control",1.15403726372491,2.26223373521035,5.43348761955307,4.66533388178308e-05,0.00635943324760557
"SYPL2","medulla","late_vs_control",-1.89782713923658,0.627321102077448,-5.41337533156367,4.85956636346695e-05,0.00653009284209825
"CD300A","medulla","late_vs_control",2.1095509678504,4.01254067966074,5.41946273384914,4.87607640007337e-05,0.00653009284209825
"PLCL1","medulla","late_vs_control",-2.50134147741443,4.91147798592956,-5.41427504834386,4.92751890504618e-05,0.00654160270637739
"PIEZO1","medulla","late_vs_control",0.944685787985352,8.25481924577251,5.40071280905521,4.98610699996902e-05,0.00656231858349371
"COBL","medulla","late_vs_control",-1.18314419740065,6.36309212272589,-5.39577559263706,5.11556012136892e-05,0.00662845530292239
"CRISPLD2","medulla","late_vs_control",2.11707114283969,6.79219933432693,5.39503962987595,5.12319202033695e-05,0.00662845530292239
"DHRS7B","medulla","late_vs_control",0.709962404075878,4.26535389350742,5.3672216607461,5.33740626386217e-05,0.0067635511548388
"TRIM35","medulla","late_vs_control",1.06157699930999,4.70726880110802,5.36924959440987,5.34626878824754e-05,0.0067635511548388
"CFAP73","medulla","late_vs_control",2.76159446310741,1.02416562655908,5.37270047497107,5.3605141136798e-05,0.0067635511548388
"MCM2","medulla","late_vs_control",1.3588686237591,4.16557121926787,5.36712188062161,5.42152606731683e-05,0.00678446216964968
"SLC25A30","medulla","late_vs_control",-1.11535225151432,6.75435233701133,-5.35844097957964,5.51789264554569e-05,0.00681124825279498
"SH3BP2","medulla","late_vs_control",0.864388510235726,7.45921178949831,5.34961923604001,5.53215945075376e-05,0.00681124825279498
"PLAUR","medulla","late_vs_control",1.39847776378078,4.8520084497256,5.3441909601635,5.67992186706941e-05,0.00693722937156389
"LOC109497867","medulla","late_vs_control",-1.62673592986586,0.64589805603912,-5.32776551407115,5.7841652629134e-05,0.00700848024356341
"EIF4A1","medulla","late_vs_control",1.00288709638248,7.93602135450942,5.32656847029579,5.83563032021893e-05,0.00701516284242381
"HIBCH","medulla","late_vs_control",-1.06740612553685,5.10605400683608,-5.32130588639347,5.91505762300238e-05,0.00705509255706074
"DPF3","medulla","late_vs_control",-1.94274381432629,2.75879522405671,-5.31334638916791,6.04762561785609e-05,0.00715729459750457
"LOC101094113","medulla","late_vs_control",0.78562661548793,6.59668789471135,5.3014018872993,6.10396539222624e-05,0.00716020555216234
"MKKS","medulla","late_vs_control",-1.098510812309,4.58851760996489,-5.29588023979931,6.22879218869441e-05,0.00716020555216234
"CTPS1","medulla","late_vs_control",1.5055335383403,4.15993150523944,5.29670690538388,6.25607218332598e-05,0.00716020555216234
"DNPH1","medulla","late_vs_control",1.66791045990256,1.07180744067504,5.28637768321264,6.29429464330333e-05,0.00716020555216234
"RELB","medulla","late_vs_control",1.39681038967451,4.32800192340171,5.29341334268551,6.29820008212394e-05,0.00716020555216234
"CLSTN2","medulla","late_vs_control",-2.01762304853703,4.78329944513523,-5.29082714363055,6.33148457157212e-05,0.00716020555216234
"XPO6","medulla","late_vs_control",0.557590273571939,6.85636621920856,5.27296309325914,6.46938841019696e-05,0.00723566736982736
"CDC20","medulla","late_vs_control",2.26596338861077,1.69801853019945,5.27847274107234,6.49300078382359e-05,0.00723566736982736
"LMBRD1","medulla","late_vs_control",-0.821638414836629,5.95985704274757,-5.26234669443178,6.61150424348057e-05,0.00731433589023318
"LOC109497364","medulla","late_vs_control",1.27105165633468,3.84390892491005,5.26310821402851,6.67747000228657e-05,0.00732615079474675
"LOC123380783","medulla","late_vs_control",-2.5986942674818,1.93010742409793,-5.25933281118386,6.75164311328543e-05,0.00732615079474675
"ZDHHC14","medulla","late_vs_control",1.32776788054909,4.49113126643256,5.2582821255901,6.7661443771487e-05,0.00732615079474675
"TMEM266","medulla","late_vs_control",-2.42501741521723,0.647844070462229,-5.227102626266,7.1067380308243e-05,0.00758743421284454
"CFAP157","medulla","late_vs_control",3.8423729724191,-1.27640436639626,5.22709481046139,7.10685198425866e-05,0.00758743421284454
"TSC22D1","medulla","late_vs_control",1.16178379495031,8.79210411093322,5.227851310485,7.1979187651442e-05,0.00759425301133498
"PLD2","medulla","late_vs_control",1.31628691863518,6.19875862105936,5.2260866550881,7.22637619939165e-05,0.00759425301133498
"ATP23","medulla","late_vs_control",-1.02537323181639,3.43880625600679,-5.21653990334123,7.26246767311788e-05,0.00759425301133498
"CCSER1","medulla","late_vs_control",-1.55180758553413,1.69596601586113,-5.20305276250822,7.46642368256118e-05,0.00775441431031711
"CAPNS1","medulla","late_vs_control",0.809218505547044,8.51535810477946,5.18447971535712,7.75696431514716e-05,0.0078594148846694
"GALNT2","medulla","late_vs_control",0.792669367491762,6.66587394022469,5.18051483380474,7.82047731093797e-05,0.0078594148846694
"VEGFA","medulla","late_vs_control",-1.20036786362704,7.48357800981353,-5.18750527248798,7.82055687776893e-05,0.0078594148846694
"TRPV5","medulla","late_vs_control",-2.53900159628611,3.65899640022731,-5.18104482698418,7.92485612253214e-05,0.0078594148846694
"XPO7","medulla","late_vs_control",-1.03768237451117,6.66342138792869,-5.17257123115922,8.05564792844754e-05,0.0078594148846694
"NELL2","medulla","late_vs_control",-1.91330773137996,2.87900213089816,-5.17305251723708,8.05586662675225e-05,0.0078594148846694
"SUN2","medulla","late_vs_control",0.881062760569558,7.75752079300391,5.16527482344014,8.06961926858573e-05,0.0078594148846694
"KCNAB2","medulla","late_vs_control",2.13155919669013,2.91699661231472,5.16866921049768,8.12866078823665e-05,0.0078594148846694
"POC1A","medulla","late_vs_control",1.08800928156211,2.3282238655499,5.16105389789938,8.14005357872172e-05,0.0078594148846694
"CAPN5","medulla","late_vs_control",1.05066097019638,6.19682988385501,5.16723852631162,8.15256633924126e-05,0.0078594148846694
"R3HDM4","medulla","late_vs_control",1.0306163689849,5.43266770144734,5.16117189670077,8.22120544601989e-05,0.0078594148846694
"CDCA4","medulla","late_vs_control",0.868970470419927,3.90101147408304,5.15548368180518,8.23397082158295e-05,0.0078594148846694
"PADI1","medulla","late_vs_control",7.18216300081474,-0.0215865631985835,5.16223376058386,8.23676152189104e-05,0.0078594148846694
"ANXA11","medulla","late_vs_control",0.666494992208615,7.703242361268,5.13762556166028,8.54264046372205e-05,0.00808574061347783
"ESYT1","medulla","late_vs_control",0.829907556948012,6.63298021134689,5.13306725107816,8.62331544634555e-05,0.00808574061347783
"THAP2","medulla","late_vs_control",-1.19912829326178,2.32778297754207,-5.13253197107317,8.63284024364241e-05,0.00808574061347783
"RASD1","medulla","late_vs_control",2.61748220965827,5.50564408750077,5.12413209676025,8.90774671374372e-05,0.00829235177309301
"MUC4","medulla","late_vs_control",6.24770400782148,-1.82036480931071,5.11909001453401,8.98255733874503e-05,0.00831131532670426
"VEPH1","medulla","late_vs_control",-1.41148629888648,5.37229624801704,-5.11055748385496,9.16014762579443e-05,0.00838141252737511
"NME1","medulla","late_vs_control",1.2491954832327,4.05903433532715,5.10873487406295,9.19459122618433e-05,0.00838141252737511
"PFN1","medulla","late_vs_control",1.15221277256147,7.74246779353328,5.10245422771065,9.31430440292244e-05,0.00838141252737511
