"motif_id","motif_name","log2_enrichment","neg_log10_padj","set","direction","region_type","markers_excluded","padj","tf_log_fc","tf_fdr","tf_matched"
"MA0652.1","IRF8",0.960292498475748,1.53437603703477,"medulla_early","up","promoter",TRUE,0.0292162157506151,1.18274000047459,0.101574921715219,"IRF8"
"MA1418.1","IRF3",1.05399339483245,1.53437603703477,"medulla_early","up","promoter",TRUE,0.0292162157506151,0.307725893196871,0.370567254683869,"IRF3"
"MA0137.3","STAT1",0.897770775849044,1.32947250912954,"medulla_early","up","promoter",TRUE,0.0468303594084984,0.892153553169537,0.153114577868935,"STAT1"
"MA0517.1","STAT1::STAT2",0.777388916478704,0.91945958347184,"medulla_early","up","promoter",TRUE,0.120376140961918,0.892153553169537,0.153114577868935,"STAT1"
"MA0050.2","IRF1",0.617926484110668,0.127497316856589,"medulla_early","up","promoter",TRUE,0.745594478420024,1.42681426997678,0.0671876671908609,"IRF1"
"MA0768.1","LEF1",0.688333728772645,0.127497316856589,"medulla_early","up","promoter",TRUE,0.745594478420024,0.653669264335977,0.178162077515761,"LEF1"
"MA0788.1","POU3F3",0.734210336097105,0.127497316856589,"medulla_early","up","promoter",TRUE,0.745594478420024,-0.303769583298376,0.459163556728696,"POU3F3"
"MA1147.1","NR4A2::RXRA",0.578700804822806,0.127497316856589,"medulla_early","up","promoter",TRUE,0.745594478420024,0.670144111666451,0.506393131551157,"NR4A2"
"MA0075.3","PRRX2",0.693838539722022,0.127497316856589,"medulla_early","up","promoter",TRUE,0.745594478420024,1.3887251508707,0.128122391867741,"PRRX2"
"MA0653.1","IRF9",0.597462949453306,0.122184642360356,"medulla_early","up","promoter",TRUE,0.75477126485507,1.10057616102454,0.0538801276677179,"IRF9"
"MA0772.1","IRF7",0.669029383597685,0.122184642360356,"medulla_early","up","promoter",TRUE,0.75477126485507,0.786539281622198,0.288943154598854,"IRF7"
"MA1149.1","RARA::RXRG",0.403992581652314,0.122184642360356,"medulla_early","up","promoter",TRUE,0.75477126485507,-1.92633319462346,0.173777595901941,"RXRG"
"MA0597.1","THAP1",0.443288114813486,0.0544590006708151,"medulla_early","up","promoter",TRUE,0.882147076810354,-0.174647403581858,0.542521541921057,"THAP1"
"MA0628.1","POU6F1",0.640966520509117,0.0544590006708151,"medulla_early","up","promoter",TRUE,0.882147076810354,0.508698992617218,0.182444066184707,"POU6F1"
"MA0716.1","PRRX1",0.592947221293185,0.0544590006708151,"medulla_early","up","promoter",TRUE,0.882147076810354,-0.166015221967061,0.841536489450615,"PRRX1"
"MA0722.1","VAX1",0.591040792596967,0.0544590006708151,"medulla_early","up","promoter",TRUE,0.882147076810354,-3.438831185671,0.155425998835213,"VAX1"
"MA1106.1","HIF1A",0.388890124128865,0.0544590006708151,"medulla_early","up","promoter",TRUE,0.882147076810354,1.01651237888565,0.207865436005933,"HIF1A"
"MA1138.1","FOSL2::JUNB",0.539112916779277,0.0544590006708151,"medulla_early","up","promoter",TRUE,0.882147076810354,1.08455929293645,0.0618584746703685,"FOSL2"
"MA0693.2","VDR",0.450532587278086,0.0544590006708151,"medulla_early","up","promoter",TRUE,0.882147076810354,-1.09932889011824,0.372016550714213,"VDR"
"MA1504.1","HOXC4",0.580757627528097,0.0544590006708151,"medulla_early","up","promoter",TRUE,0.882147076810354,0.267922838417387,0.410087705276773,"HOXC4"
"MA0912.2","HOXD3",0.580270454123625,0.0544590006708151,"medulla_early","up","promoter",TRUE,0.882147076810354,0.194409940203093,0.623939254874101,"HOXD3"
"MA0632.2","TCFL5",0.224336167153175,0.0544590006708151,"medulla_early","up","promoter",TRUE,0.882147076810354,-0.125984535075871,0.641277270968521,"TCFL5"
"MA1654.1","ZNF16",0.605496986945809,0.0544590006708151,"medulla_early","up","promoter",TRUE,0.882147076810354,0.358892154672663,0.108598298396234,"ZNF16"
"MA0502.2","NFYB",0.502839086908489,0.0544590006708151,"medulla_early","up","promoter",TRUE,0.882147076810354,0.224248324784698,0.332944855673808,"NFYB"
"MA0042.2","FOXI1",0.470740929666589,0.0426356397495242,"medulla_early","up","promoter",TRUE,0.906492802663067,-0.875336820839591,0.315134881631071,"FOXI1"
"MA0785.1","POU2F1",0.525914438467313,0.0426356397495242,"medulla_early","up","promoter",TRUE,0.906492802663067,-0.0254606879461252,0.968977526882527,"POU2F1"
"MA0793.1","POU6F2",0.519436840699623,0.0426356397495242,"medulla_early","up","promoter",TRUE,0.906492802663067,1.25362859490879,0.254904639470336,"POU6F2"
