"Estimate","Std. Error","z value","Pr(>|z|)","term","odds_ratio"
-2.09745787221781,0.252757609328263,-8.29829763698146,1.05613811649614e-16,"(Intercept)",0.123
0.302100600755098,0.104813376534743,2.88227143083173,0.00394819465679064,"err_siteTRUE",1.353
1.10612758367889,0.0665745060799892,16.6148823147089,5.43814596322087e-62,"mitochondrialTRUE",3.023
0.318305070984,0.355304614291818,0.895865289051863,0.370324714735802,"log(n_regions + 1)",1.375
