"Estimate","Std. Error","z value","Pr(>|z|)","term"
-2.28884346514162,0.0369659419030263,-61.9176286957871,0,"(Intercept)"
0.580366344343487,0.1324632046114,4.38134005625243,1.17951613694299e-05,"err_siteTRUE"
1.07833468983619,0.0700931775958946,15.3843031065459,2.08610435908861e-53,"repressedTRUE"
0.280766789505105,0.228244176843502,1.23011589337333,0.218653709256113,"err_siteTRUE:repressedTRUE"
