"motif_id","motif_name","log2_enrichment","neg_log10_padj","set","direction","region_type","markers_excluded","padj","tf_log_fc","tf_fdr","tf_matched"
"MA0037.3","GATA3",0.481985227476159,0.503857812281645,"medulla_early","up","enhancer",FALSE,0.313431172788053,1.3346717036592,0.0806260329034313,"GATA3"
"MA0139.1","CTCF",0.308879492534231,0.0390642255675875,"medulla_early","up","enhancer",FALSE,0.913978067980108,-0.000874132390872084,0.99774228554015,"CTCF"
"MA0738.1","HIC2",0.217928274325168,0.0390642255675875,"medulla_early","up","enhancer",FALSE,0.913978067980108,0.123466707296829,0.804065561599467,"HIC2"
"MA0795.1","SMAD3",0.527678181600094,0.0390642255675875,"medulla_early","up","enhancer",FALSE,0.913978067980108,0.177474480259113,0.636591761967708,"SMAD3"
"MA0804.1","TBX19",0.517650235055513,0.0390642255675875,"medulla_early","up","enhancer",FALSE,0.913978067980108,0.0275307397447122,0.956877001480823,"TBX19"
"MA0466.2","CEBPB",0.528585955217133,0.0390642255675875,"medulla_early","up","enhancer",FALSE,0.913978067980108,1.5202115841024,0.0153019499647919,"CEBPB"
"MA0036.3","GATA2",0.276600123989938,0.0390642255675875,"medulla_early","up","enhancer",FALSE,0.913978067980108,1.15848203058517,0.039107559291993,"GATA2"
"MA0766.2","GATA5",0.42616305792241,0.0390642255675875,"medulla_early","up","enhancer",FALSE,0.913978067980108,-0.822036966990803,0.163893619637216,"GATA5"
"MA1656.1","ZNF449",0.210706626899665,0.0390642255675875,"medulla_early","up","enhancer",FALSE,0.913978067980108,0.239194657937899,0.528016811331997,"ZNF449"
"MA0154.4","EBF1",0.167424684871614,0.0390642255675875,"medulla_early","up","enhancer",FALSE,0.913978067980108,0.0125549850936881,0.970460907417909,"EBF1"
"MA1104.2","GATA6",0.339665584177463,0.0390642255675875,"medulla_early","up","enhancer",FALSE,0.913978067980108,0.600672216276934,0.188166445206497,"GATA6"
"MA0025.2","NFIL3",0.369668067651891,0.0390642255675875,"medulla_early","up","enhancer",FALSE,0.913978067980108,0.790068646035492,0.064194527834963,"NFIL3"
"MA0051.1","IRF2",-0.0195732589422954,0.00632258536689814,"medulla_early","up","enhancer",FALSE,0.985547168710307,0.222137248725054,0.312243359118917,"IRF2"
"MA0059.1","MAX::MYC",0.119545870693443,0.00632258536689814,"medulla_early","up","enhancer",FALSE,0.985547168710307,0.271522953883504,0.147301447432832,"MAX"
"MA0070.1","PBX1",-0.0422433114475185,0.00632258536689814,"medulla_early","up","enhancer",FALSE,0.985547168710307,0.543198366580411,0.107678491415961,"PBX1"
