"motif_id","motif_name","log2_enrichment","neg_log10_padj","set","direction","region_type","markers_excluded","padj","tf_log_fc","tf_fdr","tf_matched"
"MA0037.3","GATA3",0.513026656323779,1.13439772713528,"medulla_early","up","enhancer",TRUE,0.0733841507856912,1.3346717036592,0.0806260329034313,"GATA3"
"MA0766.2","GATA5",0.47364844151022,0.361262371576564,"medulla_early","up","enhancer",TRUE,0.435248846102406,-0.822036966990803,0.163893619637216,"GATA5"
"MA0664.1","MLXIPL",0.437436450901219,0.117006377666619,"medulla_early","up","enhancer",TRUE,0.763824566639844,-3.52863764993125,0.0217040749021563,"MLXIPL"
"MA0671.1","NFIX",0.259689594524232,0.117006377666619,"medulla_early","up","enhancer",TRUE,0.763824566639844,0.554574499737766,0.0480007194372781,"NFIX"
"MA0695.1","ZBTB7C",0.231434411822634,0.117006377666619,"medulla_early","up","enhancer",TRUE,0.763824566639844,0.828274234468886,0.104976498063167,"ZBTB7C"
"MA0738.1","HIC2",0.263228512275081,0.117006377666619,"medulla_early","up","enhancer",TRUE,0.763824566639844,0.123466707296829,0.804065561599467,"HIC2"
"MA0795.1","SMAD3",0.597010296080526,0.117006377666619,"medulla_early","up","enhancer",TRUE,0.763824566639844,0.177474480259113,0.636591761967708,"SMAD3"
"MA0831.2","TFE3",0.310616229512774,0.117006377666619,"medulla_early","up","enhancer",TRUE,0.763824566639844,0.157119415994807,0.411028556531742,"TFE3"
"MA1464.1","ARNT2",0.360373893201289,0.117006377666619,"medulla_early","up","enhancer",TRUE,0.763824566639844,0.175509527767202,0.712440287996641,"ARNT2"
"MA1508.1","IKZF1",0.161372118843639,0.117006377666619,"medulla_early","up","enhancer",TRUE,0.763824566639844,0.922307088489775,0.307305349999776,"IKZF1"
"MA0734.2","GLI2",0.4695610564356,0.117006377666619,"medulla_early","up","enhancer",TRUE,0.763824566639844,0.7920876358478,0.126422216899128,"GLI2"
"MA1099.2","HES1",0.291407989864132,0.117006377666619,"medulla_early","up","enhancer",TRUE,0.763824566639844,1.0523647188129,0.0217040749021563,"HES1"
"MA1643.1","NFIB",0.318110626729178,0.117006377666619,"medulla_early","up","enhancer",TRUE,0.763824566639844,-0.483343468881396,0.135551986577199,"NFIB"
"MA0154.4","EBF1",0.178817533282897,0.117006377666619,"medulla_early","up","enhancer",TRUE,0.763824566639844,0.0125549850936881,0.970460907417909,"EBF1"
"MA0080.5","SPI1",0.180508750291622,0.117006377666619,"medulla_early","up","enhancer",TRUE,0.763824566639844,1.67905569265027,0.0636158128565348,"SPI1"
"MA0059.1","MAX::MYC",0.281969949651924,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,0.271522953883504,0.147301447432832,"MAX"
"MA0139.1","CTCF",0.220838140779657,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,-0.000874132390872084,0.99774228554015,"CTCF"
"MA0523.1","TCF7L2",0.230072094209069,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,0.420036257415145,0.118793484995643,"TCF7L2"
"MA0595.1","SREBF1",0.249956988623757,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,-0.403568976526925,0.455463154300618,"SREBF1"
"MA0692.1","TFEB",0.258571373004348,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,0.35687010369081,0.128464536476835,"TFEB"
"MA0819.1","CLOCK",0.279908670806667,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,-0.2943154510049,0.642617000343182,"CLOCK"
"MA0823.1","HEY1",0.275680742668619,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,-0.156075957248471,0.857065973958851,"HEY1"
"MA0466.2","CEBPB",0.441318163889539,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,1.5202115841024,0.0153019499647919,"CEBPB"
"MA0036.3","GATA2",0.252802378872363,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,1.15848203058517,0.039107559291993,"GATA2"
"MA1106.1","HIF1A",0.276873913971914,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,1.04117704397309,0.178813420070858,"HIF1A"
"MA0147.3","MYC",0.222679666668468,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,0.784772420579083,0.22383335518793,"MYC"
"MA1516.1","KLF3",0.197645400402137,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,0.152031886608195,0.705872909637477,"KLF3"
"MA1532.1","NR1D2",0.254095507597376,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,-0.38699424575702,0.438934763122458,"NR1D2"
"MA1541.1","NR6A1",0.241883817952688,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,0.129919435705774,0.700415493114661,"NR6A1"
"MA1557.1","SMAD5",0.414409351877874,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,-0.19844517351265,0.667504862339741,"SMAD5"
"MA0871.2","TFEC",0.324826852140423,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,-2.21934887902808,0.0310114814551874,"TFEC"
"MA0761.2","ETV1",0.131357836297159,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,-0.652898023478825,0.144113440335442,"ETV1"
"MA0764.2","ETV4",0.110995240305833,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,1.03211159070944,0.0770106041443126,"ETV4"
"MA0508.3","PRDM1",0.149810835062874,0.100094833969872,"medulla_early","up","enhancer",TRUE,0.79415480153772,0.476147591593726,0.573731024201796,"PRDM1"
"MA0794.1","PROX1",0.419511252653079,0.0799513284185853,"medulla_early","up","enhancer",TRUE,0.831856992472878,0.781492065860204,0.396430412631936,"PROX1"
"MA0517.1","STAT1::STAT2",0.199613669511878,0.0644587809046293,"medulla_early","up","enhancer",TRUE,0.862067394048591,0.938329362011193,0.099434494930946,"STAT1"
"MA0464.2","BHLHE40",0.300199344553565,0.0644587809046293,"medulla_early","up","enhancer",TRUE,0.862067394048591,0.696310732226617,0.139776368704943,"BHLHE40"
"MA0649.1","HEY2",0.203673407066217,0.0620221324357235,"medulla_early","up","enhancer",TRUE,0.86691769493191,-0.585690987323064,0.233646483942642,"HEY2"
"MA1515.1","KLF2",0.0908291460183115,0.0620221324357235,"medulla_early","up","enhancer",TRUE,0.86691769493191,1.20868607866865,0.0160629005005414,"KLF2"
"MA0073.1","RREB1",0.129374220739964,0.0483682850642174,"medulla_early","up","enhancer",TRUE,0.894605811180194,-0.284958489325675,0.439839560466864,"RREB1"
"MA0663.1","MLX",0.320465684880407,0.0270822294489256,"medulla_early","up","enhancer",TRUE,0.939545399911356,-0.0109643400459651,0.967283746686265,"MLX"
"MA1120.1","SOX13",0.186517949825545,0.0229355524963426,"medulla_early","up","enhancer",TRUE,0.948559215118774,0.311606527364911,0.272124212584795,"SOX13"
"MA1104.2","GATA6",0.19647653457662,0.022554616678894,"medulla_early","up","enhancer",TRUE,0.949391596633765,0.600672216276934,0.188166445206497,"GATA6"
"MA0058.3","MAX",0.190257804491518,0.0222541772441321,"medulla_early","up","enhancer",TRUE,0.95004860097109,0.271522953883504,0.147301447432832,"MAX"
